pitcher_name,target_pitch_type,target_pitch_label,feature,beta,n_rows,target_rate
Ryne Nelson,CH,changeup (CH),prev_pitch_type_SL,-0.10007817224625114,2466,0.028386050283860504
Ryne Nelson,CH,changeup (CH),prev_pitch_type_START,-0.13174413037809563,2466,0.028386050283860504
Ryne Nelson,CH,changeup (CH),stand_R,-0.05584526884609303,2466,0.028386050283860504
Ryne Nelson,CH,changeup (CH),prev_description_ball,0.037537709101535276,2466,0.028386050283860504
Ryne Nelson,CH,changeup (CH),prev_description_blocked_ball,0.011880150378719832,2466,0.028386050283860504
Ryne Nelson,CH,changeup (CH),prev_description_called_strike,0.03973873667291891,2466,0.028386050283860504
Ryne Nelson,CH,changeup (CH),prev_description_foul,0.022831740003685482,2466,0.028386050283860504
Ryne Nelson,CH,changeup (CH),prev_description_foul_bunt,-0.043030231471751,2466,0.028386050283860504
Ryne Nelson,CH,changeup (CH),prev_description_foul_tip,0.048999208537411985,2466,0.028386050283860504
Ryne Nelson,CH,changeup (CH),prev_description_swinging_strike,0.00653301254270109,2466,0.028386050283860504
Ryne Nelson,CH,changeup (CH),prev_description_swinging_strike_blocked,0.00725380461290247,2466,0.028386050283860504
Sandy Alcantara,SI,sinker (SI),intercept,0.6170902056788761,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),count_0-1,-0.3743609668100677,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),count_0-2,-0.5101864486726276,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),count_1-0,-0.29113404796493714,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),count_1-1,-0.41282973019431224,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),count_1-2,-0.47943650608167,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),count_2-0,-0.10491446698369342,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),count_2-1,-0.2319838413158233,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),count_2-2,-0.4124755258274941,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),count_3-0,-0.22452921269646473,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),count_3-1,0.016995847913035073,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),count_3-2,-0.2627962732981893,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),prev_pitch_type_FC,0.05418405286905949,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),prev_pitch_type_FF,-0.049315147618601944,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),prev_pitch_type_SI,0.10838156568694808,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),prev_pitch_type_SL,-0.0010625665025256479,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),prev_pitch_type_START,-0.3259561577138881,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),stand_R,0.10715190534231703,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),prev_description_ball,-0.060845557217516194,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),prev_description_blocked_ball,-0.046763159545637686,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),prev_description_bunt_foul_tip,-0.2427292388687799,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),prev_description_called_strike,-0.15129503802474092,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),prev_description_foul,-0.14416325179626494,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),prev_description_foul_bunt,-0.0337754352602925,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),prev_description_foul_tip,0.12092203148834119,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),prev_description_missed_bunt,0.5959348029198294,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),prev_description_swinging_strike,-0.10836364751690772,2891,0.2583881010031131
Sandy Alcantara,SI,sinker (SI),prev_description_swinging_strike_blocked,0.3970346515358341,2891,0.2583881010031131
Sandy Alcantara,CH,changeup (CH),intercept,0.4008269574880926,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),count_0-1,-0.04882628769139779,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),count_0-2,-0.1082527091959761,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),count_1-0,-0.19160759337425592,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),count_1-1,-0.010638184324145952,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),count_1-2,-0.14012396247927178,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),count_2-0,-0.2562918558544298,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),count_2-1,-0.13082158116089282,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),count_2-2,-0.053479038074708184,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),count_3-0,-0.2626966041492202,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),count_3-1,-0.2926197769171826,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),count_3-2,-0.21510605598668964,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),prev_pitch_type_FC,-0.060480798714882,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),prev_pitch_type_FF,-0.01701918619823089,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),prev_pitch_type_SI,-0.04245064265997258,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),prev_pitch_type_SL,-0.0038369892617255183,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),prev_pitch_type_START,-0.20921936411424405,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),stand_R,-0.04126273069003237,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),prev_description_ball,0.0010027592107554409,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),prev_description_blocked_ball,-0.014273964507427945,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),prev_description_bunt_foul_tip,0.6479993302032725,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),prev_description_called_strike,0.060291875483987456,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),prev_description_foul,-0.019700155542133963,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),prev_description_foul_bunt,-0.03520761724191661,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),prev_description_foul_tip,-0.009864279165279538,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),prev_description_missed_bunt,-0.2502571403917729,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),prev_description_swinging_strike,0.06187984440680212,2891,0.2324455205811138
Sandy Alcantara,CH,changeup (CH),prev_description_swinging_strike_blocked,-0.23265128834202797,2891,0.2324455205811138
Sandy Alcantara,FF,4-seam fastball (FF),intercept,0.33175982833909,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),count_0-1,-0.1962878989179882,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),count_0-2,0.015198446107044503,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),count_1-0,-0.13279919971926024,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),count_1-1,-0.18719851744600613,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),count_1-2,0.02917226933068634,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),count_2-0,-0.1239936514803566,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),count_2-1,-0.1539061446767516,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),count_2-2,-0.11546624748881307,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),count_3-0,0.14506725020895214,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),count_3-1,-0.12614606068205503,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),count_3-2,0.027083880262681832,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),prev_pitch_type_FC,-0.04430312405234982,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),prev_pitch_type_FF,0.015185312832078328,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),prev_pitch_type_SI,-0.09634293357228435,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),prev_pitch_type_SL,-0.0285315745799493,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),prev_pitch_type_START,-0.19896062861925823,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),stand_R,-0.044569242948420684,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),prev_description_ball,-0.02349759696952294,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),prev_description_blocked_ball,0.05100928192419944,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),prev_description_bunt_foul_tip,-0.1354719294211071,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),prev_description_called_strike,0.013925190442287468,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),prev_description_foul,0.059300489776796944,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),prev_description_foul_bunt,0.06956098997512605,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),prev_description_foul_tip,0.061111970410102225,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),prev_description_missed_bunt,-0.0465995624203449,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),prev_description_swinging_strike,0.028650459220220286,2891,0.17122103078519543
Sandy Alcantara,FF,4-seam fastball (FF),prev_description_swinging_strike_blocked,0.120971335681488,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),intercept,0.18094785560946477,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),count_0-1,-0.14113534682099943,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),count_0-2,-0.13901090794765017,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),count_1-0,-0.1887386591684102,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),count_1-1,-0.127386813056939,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),count_1-2,-0.11563323253971011,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),count_2-0,-0.23484071457866124,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),count_2-1,-0.195762551387341,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),count_2-2,-0.1286822524876126,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),count_3-0,-0.2950348096174493,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),count_3-1,-0.2743592498635096,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),count_3-2,-0.26299677913241415,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),prev_pitch_type_FC,0.009093468328748761,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),prev_pitch_type_FF,0.04873958038165651,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),prev_pitch_type_SI,0.03865859993571295,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),prev_pitch_type_SL,0.09314587429310169,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),prev_pitch_type_START,0.007790803558698613,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),stand_R,0.0439746354877662,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),prev_description_ball,0.0954106885679894,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),prev_description_blocked_ball,0.07763891700772795,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),prev_description_bunt_foul_tip,-0.03981250878846063,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),prev_description_called_strike,0.08416481431719947,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),prev_description_foul,0.06804183452614083,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),prev_description_foul_bunt,-0.0955577686983041,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),prev_description_foul_tip,-0.03335773234765749,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),prev_description_missed_bunt,-0.09288061260497926,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),prev_description_swinging_strike,0.04401028494367702,2891,0.17122103078519543
Sandy Alcantara,SL,slider (SL),prev_description_swinging_strike_blocked,-0.11544872048205745,2891,0.17122103078519543
Sandy Alcantara,FC,cutter (FC),intercept,-0.5306248471155206,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),count_0-1,0.7606105002404492,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),count_0-2,0.7422516197092073,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),count_1-0,0.80427950022686,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),count_1-1,0.7380532450213991,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),count_1-2,0.7060214317699625,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),count_2-0,0.7200406888971373,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),count_2-1,0.7124741185408041,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),count_2-2,0.7101030638786239,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),count_3-0,0.6371933762541775,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),count_3-1,0.6761292395497095,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),count_3-2,0.7138152281546071,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),prev_pitch_type_FC,0.041506401569424006,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),prev_pitch_type_FF,0.002409440603098384,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),prev_pitch_type_SI,-0.00824658939040388,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),prev_pitch_type_SL,-0.05971474394890125,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),prev_pitch_type_START,0.7263453468886887,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),stand_R,-0.06529456719163038,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),prev_description_ball,-0.012070293591705484,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),prev_description_blocked_ball,-0.0676110748788611,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),prev_description_bunt_foul_tip,-0.2299856531249245,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),prev_description_called_strike,-0.0070868422187326495,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),prev_description_foul,0.03652108303546201,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),prev_description_foul_bunt,0.09497983122538747,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),prev_description_foul_tip,-0.1388119903855063,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),prev_description_missed_bunt,-0.2061974875027301,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),prev_description_swinging_strike,-0.02617694105379106,2891,0.16672431684538222
Sandy Alcantara,FC,cutter (FC),prev_description_swinging_strike_blocked,-0.1699059783932391,2891,0.16672431684538222
Sean Burke,FF,4-seam fastball (FF),intercept,0.7522913601863347,2376,0.4305555555555556
Sean Burke,FF,4-seam fastball (FF),count_0-1,-0.08582952076846688,2376,0.4305555555555556
Sean Burke,FF,4-seam fastball (FF),count_0-2,0.03982634019573681,2376,0.4305555555555556
Sean Burke,FF,4-seam fastball (FF),count_1-0,-0.006134236808063713,2376,0.4305555555555556
Sean Burke,FF,4-seam fastball (FF),count_1-1,-0.08242748783476696,2376,0.4305555555555556
Sean Burke,FF,4-seam fastball (FF),count_1-2,0.027564021016633945,2376,0.4305555555555556
Sean Burke,FF,4-seam fastball (FF),count_2-0,-0.036653052139866096,2376,0.4305555555555556
Sean Burke,FF,4-seam fastball (FF),count_2-1,-0.01384541974143871,2376,0.4305555555555556
Sean Burke,FF,4-seam fastball (FF),count_2-2,-0.01874645557388557,2376,0.4305555555555556
Sean Burke,FF,4-seam fastball (FF),count_3-0,0.5080795095572681,2376,0.4305555555555556
Sean Burke,FF,4-seam fastball (FF),count_3-1,-0.06964441787750789,2376,0.4305555555555556
Sean Burke,FF,4-seam fastball (FF),count_3-2,0.05377440974504963,2376,0.4305555555555556
Sean Burke,FF,4-seam fastball (FF),prev_pitch_type_FF,-0.24892927806160292,2376,0.4305555555555556
Sean Burke,FF,4-seam fastball (FF),prev_pitch_type_KC,-0.14947104846432652,2376,0.4305555555555556
Sean Burke,FF,4-seam fastball (FF),prev_pitch_type_SI,-0.18990937953073075,2376,0.4305555555555556
Sean Burke,FF,4-seam fastball (FF),prev_pitch_type_SL,-0.05886143288433257,2376,0.4305555555555556
Sean Burke,FF,4-seam fastball (FF),prev_pitch_type_START,-0.315963689770699,2376,0.4305555555555556
Sean Burke,FF,4-seam fastball (FF),stand_R,-0.12959552222623594,2376,0.4305555555555556
Sean Burke,FF,4-seam fastball (FF),prev_description_ball,-0.12525145386614533,2376,0.4305555555555556
Sean Burke,FF,4-seam fastball (FF),prev_description_blocked_ball,-0.05527497058184631,2376,0.4305555555555556
Sean Burke,FF,4-seam fastball (FF),prev_description_called_strike,-0.06398484321575644,2376,0.4305555555555556
Sean Burke,FF,4-seam fastball (FF),prev_description_foul,-0.014959459845081081,2376,0.4305555555555556
Sean Burke,FF,4-seam fastball (FF),prev_description_foul_bunt,0.20798938144506335,2376,0.4305555555555556
Sean Burke,FF,4-seam fastball (FF),prev_description_foul_tip,-0.09928014782851284,2376,0.4305555555555556
Sean Burke,FF,4-seam fastball (FF),prev_description_swinging_strike,0.04457407446759632,2376,0.4305555555555556
Sean Burke,FF,4-seam fastball (FF),prev_description_swinging_strike_blocked,0.42215110919538085,2376,0.4305555555555556
Sean Burke,KC,knuckle curve (KC),intercept,0.11548137622232732,2376,0.23695286195286194
Sean Burke,KC,knuckle curve (KC),count_0-1,-0.032966474748225415,2376,0.23695286195286194
Sean Burke,KC,knuckle curve (KC),count_0-2,0.04271279133342372,2376,0.23695286195286194
Sean Burke,KC,knuckle curve (KC),count_1-0,-0.01792709492281293,2376,0.23695286195286194
Sean Burke,KC,knuckle curve (KC),count_1-1,0.018133108037425974,2376,0.23695286195286194
Sean Burke,KC,knuckle curve (KC),count_1-2,0.0412213606735628,2376,0.23695286195286194
Sean Burke,KC,knuckle curve (KC),count_2-0,-0.0522971101536053,2376,0.23695286195286194
Sean Burke,KC,knuckle curve (KC),count_2-1,-0.0032214497234444063,2376,0.23695286195286194
Sean Burke,KC,knuckle curve (KC),count_2-2,0.06329930320954008,2376,0.23695286195286194
Sean Burke,KC,knuckle curve (KC),count_3-0,-0.2365717922443361,2376,0.23695286195286194
Sean Burke,KC,knuckle curve (KC),count_3-1,-0.0804059761087838,2376,0.23695286195286194
Sean Burke,KC,knuckle curve (KC),count_3-2,0.0008363282076426253,2376,0.23695286195286194
Sean Burke,KC,knuckle curve (KC),prev_pitch_type_FF,0.19604703156311637,2376,0.23695286195286194
Sean Burke,KC,knuckle curve (KC),prev_pitch_type_KC,0.07652200078891594,2376,0.23695286195286194
Sean Burke,KC,knuckle curve (KC),prev_pitch_type_SI,0.15112305155550051,2376,0.23695286195286194
Sean Burke,KC,knuckle curve (KC),prev_pitch_type_SL,0.03525721677231246,2376,0.23695286195286194
Sean Burke,KC,knuckle curve (KC),prev_pitch_type_START,0.25718700643961806,2376,0.23695286195286194
Sean Burke,KC,knuckle curve (KC),stand_R,-0.10212284194089517,2376,0.23695286195286194
Sean Burke,KC,knuckle curve (KC),prev_description_ball,0.05176956203334303,2376,0.23695286195286194
Sean Burke,KC,knuckle curve (KC),prev_description_blocked_ball,0.04429665886591605,2376,0.23695286195286194
Sean Burke,KC,knuckle curve (KC),prev_description_called_strike,0.0371918402857766,2376,0.23695286195286194
Sean Burke,KC,knuckle curve (KC),prev_description_foul,-0.03139069400718292,2376,0.23695286195286194
Sean Burke,KC,knuckle curve (KC),prev_description_foul_bunt,-0.20386505423260584,2376,0.23695286195286194
Sean Burke,KC,knuckle curve (KC),prev_description_foul_tip,0.05420569993631283,2376,0.23695286195286194
Sean Burke,KC,knuckle curve (KC),prev_description_swinging_strike,-0.02574027194695291,2376,0.23695286195286194
Sean Burke,KC,knuckle curve (KC),prev_description_swinging_strike_blocked,-0.1836547473742251,2376,0.23695286195286194
Sean Burke,SL,slider (SL),intercept,0.014891467059410801,2376,0.21885521885521886
Sean Burke,SL,slider (SL),count_0-1,0.01280696765324385,2376,0.21885521885521886
Sean Burke,SL,slider (SL),count_0-2,-0.04514270559824137,2376,0.21885521885521886
Sean Burke,SL,slider (SL),count_1-0,-0.0034272169589858624,2376,0.21885521885521886
Sean Burke,SL,slider (SL),count_1-1,-0.018421670191986955,2376,0.21885521885521886
Sean Burke,SL,slider (SL),count_1-2,-0.046217621782464066,2376,0.21885521885521886
Sean Burke,SL,slider (SL),count_2-0,0.10668415667461147,2376,0.21885521885521886
Sean Burke,SL,slider (SL),count_2-1,-0.01675789867591105,2376,0.21885521885521886
Sean Burke,SL,slider (SL),count_2-2,-0.007639241920581992,2376,0.21885521885521886
Sean Burke,SL,slider (SL),count_3-0,-0.1742836668327423,2376,0.21885521885521886
Sean Burke,SL,slider (SL),count_3-1,0.14064737530213645,2376,0.21885521885521886
Sean Burke,SL,slider (SL),count_3-2,-0.006923754345078389,2376,0.21885521885521886
Sean Burke,SL,slider (SL),prev_pitch_type_FF,0.09843861547941544,2376,0.21885521885521886
Sean Burke,SL,slider (SL),prev_pitch_type_KC,0.09642072238555564,2376,0.21885521885521886
Sean Burke,SL,slider (SL),prev_pitch_type_SI,0.06645929960336411,2376,0.21885521885521886
Sean Burke,SL,slider (SL),prev_pitch_type_SL,0.04202931023170577,2376,0.21885521885521886
Sean Burke,SL,slider (SL),prev_pitch_type_START,0.05867527667600386,2376,0.21885521885521886
Sean Burke,SL,slider (SL),stand_R,0.24977540710299587,2376,0.21885521885521886
Sean Burke,SL,slider (SL),prev_description_ball,0.06152590103425327,2376,0.21885521885521886
Sean Burke,SL,slider (SL),prev_description_blocked_ball,-0.027072657154602962,2376,0.21885521885521886
Sean Burke,SL,slider (SL),prev_description_called_strike,0.0027886747178501496,2376,0.21885521885521886
Sean Burke,SL,slider (SL),prev_description_foul,-0.0012578825515455142,2376,0.21885521885521886
Sean Burke,SL,slider (SL),prev_description_foul_bunt,0.07064215381890182,2376,0.21885521885521886
Sean Burke,SL,slider (SL),prev_description_foul_tip,0.01363874269196879,2376,0.21885521885521886
Sean Burke,SL,slider (SL),prev_description_swinging_strike,0.012116978165395314,2376,0.21885521885521886
Sean Burke,SL,slider (SL),prev_description_swinging_strike_blocked,-0.19105718739822394,2376,0.21885521885521886
Sean Burke,CH,changeup (CH),intercept,0.12490572655155471,2376,0.06523569023569023
Sean Burke,CH,changeup (CH),count_0-1,0.06854487950709881,2376,0.06523569023569023
Sean Burke,CH,changeup (CH),count_0-2,-0.0028131229463507195,2376,0.06523569023569023
Sean Burke,CH,changeup (CH),count_1-0,-0.003163309531696602,2376,0.06523569023569023
Sean Burke,CH,changeup (CH),count_1-1,0.0635532696209199,2376,0.06523569023569023
Sean Burke,CH,changeup (CH),count_1-2,0.00912421424088843,2376,0.06523569023569023
Sean Burke,CH,changeup (CH),count_2-0,-0.029884966032036532,2376,0.06523569023569023
Sean Burke,CH,changeup (CH),count_2-1,0.0183782313881136,2376,0.06523569023569023
Sean Burke,CH,changeup (CH),count_2-2,-0.01458585224008987,2376,0.06523569023569023
Sean Burke,CH,changeup (CH),count_3-0,-0.04978440095249563,2376,0.06523569023569023
Sean Burke,CH,changeup (CH),count_3-1,0.002695378836894822,2376,0.06523569023569023
Sean Burke,CH,changeup (CH),count_3-2,-0.043961621404178,2376,0.06523569023569023
Sean Burke,CH,changeup (CH),prev_pitch_type_FF,-0.04829250931526223,2376,0.06523569023569023
Sean Burke,CH,changeup (CH),prev_pitch_type_KC,-0.006674532914991975,2376,0.06523569023569023
Sean Burke,CH,changeup (CH),prev_pitch_type_SI,-0.05047200112076187,2376,0.06523569023569023
Sean Burke,CH,changeup (CH),prev_pitch_type_SL,-0.05769228222466781,2376,0.06523569023569023
Sean Burke,CH,changeup (CH),prev_pitch_type_START,-0.01810270048706961,2376,0.06523569023569023
Sean Burke,CH,changeup (CH),stand_R,-0.10126693450211728,2376,0.06523569023569023
Sean Burke,CH,changeup (CH),prev_description_ball,-0.0014853608633778707,2376,0.06523569023569023
Sean Burke,CH,changeup (CH),prev_description_blocked_ball,0.03431978198249174,2376,0.06523569023569023
Sean Burke,CH,changeup (CH),prev_description_called_strike,0.015476119239970935,2376,0.06523569023569023
Sean Burke,CH,changeup (CH),prev_description_foul,0.044607520536203156,2376,0.06523569023569023
Sean Burke,CH,changeup (CH),prev_description_foul_bunt,-0.03630624119754193,2376,0.06523569023569023
Sean Burke,CH,changeup (CH),prev_description_foul_tip,0.05151774739975888,2376,0.06523569023569023
Sean Burke,CH,changeup (CH),prev_description_swinging_strike,-0.025242263171282416,2376,0.06523569023569023
Sean Burke,CH,changeup (CH),prev_description_swinging_strike_blocked,-0.06478460343915278,2376,0.06523569023569023
Sean Burke,SI,sinker (SI),intercept,-0.007569930019627344,2376,0.0484006734006734
Sean Burke,SI,sinker (SI),count_0-1,0.037444148356349,2376,0.0484006734006734
Sean Burke,SI,sinker (SI),count_0-2,-0.03458330298456932,2376,0.0484006734006734
Sean Burke,SI,sinker (SI),count_1-0,0.03065185822155954,2376,0.0484006734006734
Sean Burke,SI,sinker (SI),count_1-1,0.019162780368408457,2376,0.0484006734006734
Sean Burke,SI,sinker (SI),count_1-2,-0.03169197414862127,2376,0.0484006734006734
Sean Burke,SI,sinker (SI),count_2-0,0.012150971650896415,2376,0.0484006734006734
Sean Burke,SI,sinker (SI),count_2-1,0.015446536752680555,2376,0.0484006734006734
Sean Burke,SI,sinker (SI),count_2-2,-0.02232775347498295,2376,0.0484006734006734
Sean Burke,SI,sinker (SI),count_3-0,-0.047439649527692966,2376,0.0484006734006734
Sean Burke,SI,sinker (SI),count_3-1,0.006707639847260517,2376,0.0484006734006734
Sean Burke,SI,sinker (SI),count_3-2,-0.00372536220343597,2376,0.0484006734006734
Sean Burke,SI,sinker (SI),prev_pitch_type_FF,0.0027361403343331542,2376,0.0484006734006734
Sean Burke,SI,sinker (SI),prev_pitch_type_KC,-0.0167971417951529,2376,0.0484006734006734
Sean Burke,SI,sinker (SI),prev_pitch_type_SI,0.02279902949262728,2376,0.0484006734006734
Sean Burke,SI,sinker (SI),prev_pitch_type_SL,0.03926718810498267,2376,0.0484006734006734
Sean Burke,SI,sinker (SI),prev_pitch_type_START,0.018204107142146635,2376,0.0484006734006734
Sean Burke,SI,sinker (SI),stand_R,0.08320989156625248,2376,0.0484006734006734
Sean Burke,SI,sinker (SI),prev_description_ball,0.013441351661926611,2376,0.0484006734006734
Sean Burke,SI,sinker (SI),prev_description_blocked_ball,0.0037311868880413705,2376,0.0484006734006734
Sean Burke,SI,sinker (SI),prev_description_called_strike,0.00852820897215872,2376,0.0484006734006734
Sean Burke,SI,sinker (SI),prev_description_foul,0.0030005158676062655,2376,0.0484006734006734
Sean Burke,SI,sinker (SI),prev_description_foul_bunt,-0.03846023983381728,2376,0.0484006734006734
Sean Burke,SI,sinker (SI),prev_description_foul_tip,-0.020082042199526914,2376,0.0484006734006734
Sean Burke,SI,sinker (SI),prev_description_swinging_strike,-0.005708517514756296,2376,0.0484006734006734
